,home_team,empate_home,gano_home,perdio_home,empate_away,perdio_away,gano_away,gano,perdio,empate,num_partidos,gano_perc,perdio_perc,empate_perc,tournament_name,index_tournament
174,Correcaminos,5.0,10.0,4.0,5.0,14.0,0.0,0.0,18.0,10.0,28.0,0.0,0.6428571428571429,0.35714285714285715,temporada 1987 1988,11
175,Cruz Azul,5.0,10.0,4.0,7.0,8.0,4.0,14.0,12.0,12.0,38.0,0.3684210526315789,0.3157894736842105,0.3157894736842105,temporada 1987 1988,11
176,Estudiantes,3.0,13.0,4.0,7.0,8.0,5.0,18.0,12.0,10.0,40.0,0.45,0.3,0.25,temporada 1987 1988,11
177,Irapuato,5.0,10.0,4.0,2.0,15.0,2.0,12.0,19.0,7.0,38.0,0.3157894736842105,0.5,0.18421052631578946,temporada 1987 1988,11
178,Leones Negros,6.0,12.0,3.0,5.0,6.0,10.0,22.0,9.0,11.0,42.0,0.5238095238095238,0.21428571428571427,0.2619047619047619,temporada 1987 1988,11
179,Monterrey,7.0,7.0,5.0,6.0,11.0,2.0,9.0,16.0,13.0,38.0,0.23684210526315788,0.42105263157894735,0.34210526315789475,temporada 1987 1988,11
180,Morelia,6.0,11.0,4.0,9.0,7.0,5.0,16.0,11.0,15.0,42.0,0.38095238095238093,0.2619047619047619,0.35714285714285715,temporada 1987 1988,11
181,Necaxa,6.0,6.0,7.0,7.0,6.0,6.0,12.0,13.0,13.0,38.0,0.3157894736842105,0.34210526315789475,0.34210526315789475,temporada 1987 1988,11
182,Potosino,8.0,6.0,5.0,7.0,11.0,1.0,7.0,16.0,15.0,38.0,0.18421052631578946,0.42105263157894735,0.39473684210526316,temporada 1987 1988,11
183,Puebla,8.0,10.0,2.0,5.0,12.0,3.0,13.0,14.0,13.0,40.0,0.325,0.35,0.325,temporada 1987 1988,11
184,Pumas,8.0,12.0,2.0,8.0,7.0,7.0,19.0,9.0,16.0,44.0,0.4318181818181818,0.20454545454545456,0.36363636363636365,temporada 1987 1988,11
185,Tampico Madero,10.0,6.0,3.0,8.0,10.0,1.0,7.0,13.0,18.0,38.0,0.18421052631578946,0.34210526315789475,0.47368421052631576,temporada 1987 1988,11
186,Tigres,6.0,10.0,3.0,2.0,15.0,2.0,12.0,18.0,8.0,38.0,0.3157894736842105,0.47368421052631576,0.21052631578947367,temporada 1987 1988,11
187,Toluca,2.0,12.0,6.0,5.0,11.0,4.0,16.0,17.0,7.0,40.0,0.4,0.425,0.175,temporada 1987 1988,11
188,Toros Neza,6.0,9.0,4.0,5.0,11.0,3.0,12.0,15.0,11.0,38.0,0.3157894736842105,0.39473684210526316,0.2894736842105263,temporada 1987 1988,11
189,America,2.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,6.0,0.5,0.0,0.5,liguilla 1988 1989,12
190,Atlante,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,liguilla 1988 1989,12
191,Chivas,0.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,liguilla 1988 1989,12
192,Cruz Azul,0.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,6.0,0.5,0.5,0.0,liguilla 1988 1989,12
193,Estudiantes,0.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,liguilla 1988 1989,12
194,Puebla,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.5,0.5,liguilla 1988 1989,12
195,Pumas,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,0.5,0.5,0.0,liguilla 1988 1989,12
196,Tampico Madero,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1988 1989,12
197,America,6.0,14.0,0.0,11.0,6.0,4.0,18.0,0.0,17.0,35.0,0.5142857142857142,0.0,0.4857142857142857,temporada 1989 1990,13
198,Atlante,7.0,4.0,8.0,4.0,11.0,3.0,7.0,19.0,11.0,37.0,0.1891891891891892,0.5135135135135135,0.2972972972972973,temporada 1989 1990,13
199,Atlas,10.0,5.0,3.0,7.0,8.0,4.0,9.0,11.0,17.0,37.0,0.24324324324324326,0.2972972972972973,0.4594594594594595,temporada 1989 1990,13
200,Chivas,8.0,6.0,5.0,9.0,5.0,4.0,10.0,10.0,17.0,37.0,0.2702702702702703,0.2702702702702703,0.4594594594594595,temporada 1989 1990,13
201,Cobras,5.0,9.0,4.0,8.0,8.0,3.0,12.0,12.0,13.0,37.0,0.32432432432432434,0.32432432432432434,0.35135135135135137,temporada 1989 1990,13
202,Correcaminos,7.0,11.0,2.0,5.0,10.0,4.0,15.0,12.0,12.0,39.0,0.38461538461538464,0.3076923076923077,0.3076923076923077,temporada 1989 1990,13
203,Cruz Azul,8.0,4.0,6.0,10.0,5.0,4.0,8.0,11.0,18.0,37.0,0.21621621621621623,0.2972972972972973,0.4864864864864865,temporada 1989 1990,13
204,Estudiantes,8.0,8.0,3.0,8.0,9.0,1.0,9.0,12.0,16.0,37.0,0.24324324324324326,0.32432432432432434,0.43243243243243246,temporada 1989 1990,13
205,Irapuato,9.0,7.0,3.0,8.0,7.0,3.0,10.0,10.0,17.0,37.0,0.2702702702702703,0.2702702702702703,0.4594594594594595,temporada 1989 1990,13
206,Leones Negros,2.0,13.0,6.0,10.0,10.0,2.0,15.0,16.0,12.0,43.0,0.3488372093023256,0.37209302325581395,0.27906976744186046,temporada 1989 1990,13
207,Monterrey,7.0,9.0,3.0,7.0,7.0,4.0,13.0,10.0,14.0,37.0,0.35135135135135137,0.2702702702702703,0.3783783783783784,temporada 1989 1990,13
208,Morelia,8.0,6.0,5.0,3.0,8.0,7.0,13.0,13.0,11.0,37.0,0.35135135135135137,0.35135135135135137,0.2972972972972973,temporada 1989 1990,13
209,Necaxa,10.0,6.0,4.0,7.0,8.0,4.0,10.0,12.0,17.0,39.0,0.2564102564102564,0.3076923076923077,0.4358974358974359,temporada 1989 1990,13
210,Puebla,5.0,11.0,5.0,7.0,5.0,10.0,21.0,10.0,12.0,43.0,0.4883720930232558,0.23255813953488372,0.27906976744186046,temporada 1989 1990,13
211,Pumas,7.0,10.0,3.0,11.0,4.0,6.0,16.0,7.0,18.0,41.0,0.3902439024390244,0.17073170731707318,0.43902439024390244,temporada 1989 1990,13
212,Santos,10.0,8.0,1.0,3.0,13.0,2.0,10.0,14.0,13.0,37.0,0.2702702702702703,0.3783783783783784,0.35135135135135137,temporada 1989 1990,13
213,Tampico Madero,6.0,8.0,5.0,5.0,13.0,0.0,0.0,18.0,11.0,29.0,0.0,0.6206896551724138,0.3793103448275862,temporada 1989 1990,13
214,Tigres,6.0,10.0,3.0,5.0,10.0,5.0,15.0,13.0,11.0,39.0,0.38461538461538464,0.3333333333333333,0.28205128205128205,temporada 1989 1990,13
215,Toluca,9.0,7.0,3.0,8.0,8.0,4.0,11.0,11.0,17.0,39.0,0.28205128205128205,0.28205128205128205,0.4358974358974359,temporada 1989 1990,13
216,Veracruz,5.0,8.0,5.0,7.0,9.0,3.0,11.0,14.0,12.0,37.0,0.2972972972972973,0.3783783783783784,0.32432432432432434,temporada 1989 1990,13
217,America,5.0,15.0,2.0,9.0,7.0,4.0,19.0,9.0,14.0,42.0,0.4523809523809524,0.21428571428571427,0.3333333333333333,temporada 1990 1991,14
218,Atlas,4.0,11.0,3.0,5.0,10.0,3.0,14.0,13.0,9.0,36.0,0.3888888888888889,0.3611111111111111,0.25,temporada 1990 1991,14
219,Chivas,13.0,4.0,2.0,6.0,7.0,8.0,12.0,9.0,19.0,40.0,0.3,0.225,0.475,temporada 1990 1991,14
220,Club Queretaro,8.0,6.0,3.0,5.0,12.0,2.0,8.0,15.0,13.0,36.0,0.2222222222222222,0.4166666666666667,0.3611111111111111,temporada 1990 1991,14
221,Cobras,10.0,7.0,2.0,4.0,11.0,2.0,9.0,13.0,14.0,36.0,0.25,0.3611111111111111,0.3888888888888889,temporada 1990 1991,14
222,Correcaminos,6.0,8.0,4.0,8.0,9.0,1.0,9.0,13.0,14.0,36.0,0.25,0.3611111111111111,0.3888888888888889,temporada 1990 1991,14
223,Cruz Azul,5.0,9.0,4.0,9.0,6.0,5.0,14.0,10.0,14.0,38.0,0.3684210526315789,0.2631578947368421,0.3684210526315789,temporada 1990 1991,14
224,Estudiantes,8.0,7.0,2.0,5.0,13.0,1.0,8.0,15.0,13.0,36.0,0.2222222222222222,0.4166666666666667,0.3611111111111111,temporada 1990 1991,14
225,Irapuato,8.0,6.0,4.0,4.0,13.0,1.0,7.0,17.0,12.0,36.0,0.19444444444444445,0.4722222222222222,0.3333333333333333,temporada 1990 1991,14
226,Leon,3.0,11.0,3.0,6.0,9.0,4.0,15.0,12.0,9.0,36.0,0.4166666666666667,0.3333333333333333,0.25,temporada 1990 1991,14
227,Leones Negros,7.0,11.0,3.0,5.0,9.0,3.0,14.0,12.0,12.0,38.0,0.3684210526315789,0.3157894736842105,0.3157894736842105,temporada 1990 1991,14
228,Monterrey,2.0,13.0,3.0,8.0,7.0,5.0,18.0,10.0,10.0,38.0,0.47368421052631576,0.2631578947368421,0.2631578947368421,temporada 1990 1991,14
229,Morelia,9.0,7.0,4.0,6.0,10.0,2.0,9.0,14.0,15.0,38.0,0.23684210526315788,0.3684210526315789,0.39473684210526316,temporada 1990 1991,14
230,Necaxa,3.0,8.0,6.0,8.0,8.0,3.0,11.0,14.0,11.0,36.0,0.3055555555555556,0.3888888888888889,0.3055555555555556,temporada 1990 1991,14
231,Puebla,5.0,8.0,7.0,5.0,9.0,6.0,14.0,16.0,10.0,40.0,0.35,0.4,0.25,temporada 1990 1991,14
232,Pumas,3.0,17.0,1.0,2.0,7.0,12.0,29.0,8.0,5.0,42.0,0.6904761904761905,0.19047619047619047,0.11904761904761904,temporada 1990 1991,14
233,Santos,8.0,4.0,7.0,6.0,9.0,2.0,6.0,16.0,14.0,36.0,0.16666666666666666,0.4444444444444444,0.3888888888888889,temporada 1990 1991,14
234,Tigres,6.0,10.0,3.0,5.0,10.0,2.0,12.0,13.0,11.0,36.0,0.3333333333333333,0.3611111111111111,0.3055555555555556,temporada 1990 1991,14
235,Toluca,4.0,10.0,3.0,10.0,9.0,0.0,0.0,12.0,14.0,26.0,0.0,0.46153846153846156,0.5384615384615384,temporada 1990 1991,14
236,Veracruz,3.0,15.0,1.0,4.0,12.0,1.0,16.0,13.0,7.0,36.0,0.4444444444444444,0.3611111111111111,0.19444444444444445,temporada 1990 1991,14
237,America,6.0,10.0,3.0,6.0,9.0,5.0,15.0,12.0,12.0,39.0,0.38461538461538464,0.3076923076923077,0.3076923076923077,temporada 1991 1992,15
238,Atlante,6.0,10.0,3.0,6.0,5.0,9.0,19.0,8.0,12.0,39.0,0.48717948717948717,0.20512820512820512,0.3076923076923077,temporada 1991 1992,15
239,Atlas,11.0,5.0,3.0,4.0,9.0,5.0,10.0,12.0,15.0,37.0,0.2702702702702703,0.32432432432432434,0.40540540540540543,temporada 1991 1992,15
240,Chivas,9.0,10.0,0.0,10.0,7.0,3.0,13.0,0.0,19.0,32.0,0.40625,0.0,0.59375,temporada 1991 1992,15
241,Club Queretaro,6.0,8.0,5.0,5.0,12.0,1.0,9.0,17.0,11.0,37.0,0.24324324324324326,0.4594594594594595,0.2972972972972973,temporada 1991 1992,15
242,Cobras,8.0,4.0,7.0,3.0,13.0,2.0,6.0,20.0,11.0,37.0,0.16216216216216217,0.5405405405405406,0.2972972972972973,temporada 1991 1992,15
243,Correcaminos,2.0,14.0,3.0,8.0,11.0,1.0,15.0,14.0,10.0,39.0,0.38461538461538464,0.358974358974359,0.2564102564102564,temporada 1991 1992,15
244,Cruz Azul,6.0,10.0,6.0,6.0,7.0,8.0,18.0,13.0,12.0,43.0,0.4186046511627907,0.3023255813953488,0.27906976744186046,temporada 1991 1992,15
245,Estudiantes,7.0,7.0,5.0,4.0,13.0,1.0,8.0,18.0,11.0,37.0,0.21621621621621623,0.4864864864864865,0.2972972972972973,temporada 1991 1992,15
246,Leon,5.0,16.0,0.0,9.0,10.0,3.0,19.0,0.0,14.0,33.0,0.5757575757575758,0.0,0.42424242424242425,temporada 1991 1992,15
247,Leones Negros,6.0,7.0,5.0,4.0,14.0,1.0,8.0,19.0,10.0,37.0,0.21621621621621623,0.5135135135135135,0.2702702702702703,temporada 1991 1992,15
248,Monterrey,6.0,10.0,2.0,5.0,12.0,2.0,12.0,14.0,11.0,37.0,0.32432432432432434,0.3783783783783784,0.2972972972972973,temporada 1991 1992,15
249,Morelia,8.0,8.0,3.0,7.0,9.0,2.0,10.0,12.0,15.0,37.0,0.2702702702702703,0.32432432432432434,0.40540540540540543,temporada 1991 1992,15
250,Necaxa,7.0,11.0,2.0,8.0,7.0,6.0,17.0,9.0,15.0,41.0,0.4146341463414634,0.21951219512195122,0.36585365853658536,temporada 1991 1992,15
251,Puebla,6.0,13.0,3.0,9.0,9.0,3.0,16.0,12.0,15.0,43.0,0.37209302325581395,0.27906976744186046,0.3488372093023256,temporada 1991 1992,15
252,Pumas,6.0,10.0,4.0,7.0,7.0,5.0,15.0,11.0,13.0,39.0,0.38461538461538464,0.28205128205128205,0.3333333333333333,temporada 1991 1992,15
253,Santos,2.0,11.0,5.0,8.0,11.0,0.0,0.0,16.0,10.0,26.0,0.0,0.6153846153846154,0.38461538461538464,temporada 1991 1992,15
254,Tigres,3.0,12.0,4.0,7.0,9.0,2.0,14.0,13.0,10.0,37.0,0.3783783783783784,0.35135135135135137,0.2702702702702703,temporada 1991 1992,15
255,Toluca,8.0,9.0,1.0,3.0,12.0,4.0,13.0,13.0,11.0,37.0,0.35135135135135137,0.35135135135135137,0.2972972972972973,temporada 1991 1992,15
256,Veracruz,5.0,13.0,3.0,4.0,12.0,4.0,17.0,15.0,9.0,41.0,0.4146341463414634,0.36585365853658536,0.21951219512195122,temporada 1991 1992,15
257,America,2.0,14.0,6.0,6.0,10.0,6.0,20.0,16.0,8.0,44.0,0.45454545454545453,0.36363636363636365,0.18181818181818182,temporada 1993 1994,16
258,Atlante,4.0,10.0,6.0,1.0,10.0,9.0,19.0,16.0,5.0,40.0,0.475,0.4,0.125,temporada 1993 1994,16
259,Atlas,3.0,12.0,5.0,8.0,7.0,5.0,17.0,12.0,11.0,40.0,0.425,0.3,0.275,temporada 1993 1994,16
260,Chivas,8.0,7.0,5.0,6.0,6.0,8.0,15.0,11.0,14.0,40.0,0.375,0.275,0.35,temporada 1993 1994,16
261,Club Queretaro,9.0,6.0,4.0,6.0,13.0,0.0,0.0,17.0,15.0,32.0,0.0,0.53125,0.46875,temporada 1993 1994,16
262,Correcaminos,9.0,6.0,5.0,6.0,12.0,0.0,0.0,17.0,15.0,32.0,0.0,0.53125,0.46875,temporada 1993 1994,16
263,Cruz Azul,8.0,9.0,3.0,5.0,6.0,9.0,18.0,9.0,13.0,40.0,0.45,0.225,0.325,temporada 1993 1994,16
264,Estudiantes,8.0,12.0,2.0,9.0,4.0,9.0,21.0,6.0,17.0,44.0,0.4772727272727273,0.13636363636363635,0.38636363636363635,temporada 1993 1994,16
265,Leon,6.0,11.0,2.0,5.0,12.0,2.0,13.0,14.0,11.0,38.0,0.34210526315789475,0.3684210526315789,0.2894736842105263,temporada 1993 1994,16
266,Leones Negros,7.0,7.0,4.0,7.0,12.0,1.0,8.0,16.0,14.0,38.0,0.21052631578947367,0.42105263157894735,0.3684210526315789,temporada 1993 1994,16
267,Monterrey,7.0,8.0,4.0,5.0,10.0,4.0,12.0,14.0,12.0,38.0,0.3157894736842105,0.3684210526315789,0.3157894736842105,temporada 1993 1994,16
268,Morelia,6.0,10.0,5.0,6.0,10.0,5.0,15.0,15.0,12.0,42.0,0.35714285714285715,0.35714285714285715,0.2857142857142857,temporada 1993 1994,16
269,Necaxa,8.0,11.0,1.0,8.0,11.0,1.0,12.0,12.0,16.0,40.0,0.3,0.3,0.4,temporada 1993 1994,16
270,Puebla,6.0,8.0,5.0,10.0,8.0,1.0,9.0,13.0,16.0,38.0,0.23684210526315788,0.34210526315789475,0.42105263157894735,temporada 1993 1994,16
271,Pumas,4.0,9.0,7.0,4.0,8.0,6.0,15.0,15.0,8.0,38.0,0.39473684210526316,0.39473684210526316,0.21052631578947367,temporada 1993 1994,16
272,Santos,6.0,14.0,2.0,8.0,10.0,4.0,18.0,12.0,14.0,44.0,0.4090909090909091,0.2727272727272727,0.3181818181818182,temporada 1993 1994,16
273,Tigres,9.0,6.0,4.0,7.0,11.0,1.0,7.0,15.0,16.0,38.0,0.18421052631578946,0.39473684210526316,0.42105263157894735,temporada 1993 1994,16
274,Toluca,3.0,12.0,6.0,8.0,5.0,8.0,20.0,11.0,11.0,42.0,0.47619047619047616,0.2619047619047619,0.2619047619047619,temporada 1993 1994,16
275,Toros Neza,6.0,6.0,6.0,6.0,10.0,4.0,10.0,16.0,12.0,38.0,0.2631578947368421,0.42105263157894735,0.3157894736842105,temporada 1993 1994,16
276,Veracruz,6.0,8.0,5.0,4.0,11.0,4.0,12.0,16.0,10.0,38.0,0.3157894736842105,0.42105263157894735,0.2631578947368421,temporada 1993 1994,16
277,America,4.0,12.0,4.0,11.0,1.0,8.0,20.0,5.0,15.0,40.0,0.5,0.125,0.375,temporada 1994 1995,17
278,Atlante,6.0,8.0,4.0,5.0,10.0,3.0,11.0,14.0,11.0,36.0,0.3055555555555556,0.3888888888888889,0.3055555555555556,temporada 1994 1995,17
279,Atlas,4.0,6.0,8.0,4.0,8.0,6.0,12.0,16.0,8.0,36.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,temporada 1994 1995,17
280,Chivas,4.0,14.0,2.0,5.0,5.0,10.0,24.0,7.0,9.0,40.0,0.6,0.175,0.225,temporada 1994 1995,17
281,Correcaminos,6.0,9.0,3.0,4.0,13.0,1.0,10.0,16.0,10.0,36.0,0.2777777777777778,0.4444444444444444,0.2777777777777778,temporada 1994 1995,17
282,Cruz Azul,4.0,13.0,4.0,6.0,6.0,9.0,22.0,10.0,10.0,42.0,0.5238095238095238,0.23809523809523808,0.23809523809523808,temporada 1994 1995,17
283,Estudiantes,8.0,9.0,3.0,7.0,7.0,6.0,15.0,10.0,15.0,40.0,0.375,0.25,0.375,temporada 1994 1995,17
284,Leon,5.0,8.0,5.0,4.0,11.0,3.0,11.0,16.0,9.0,36.0,0.3055555555555556,0.4444444444444444,0.25,temporada 1994 1995,17
285,Monterrey,10.0,6.0,3.0,5.0,10.0,4.0,10.0,13.0,15.0,38.0,0.2631578947368421,0.34210526315789475,0.39473684210526316,temporada 1994 1995,17
286,Morelia,6.0,6.0,6.0,7.0,8.0,3.0,9.0,14.0,13.0,36.0,0.25,0.3888888888888889,0.3611111111111111,temporada 1994 1995,17
287,Necaxa,9.0,9.0,3.0,9.0,3.0,9.0,18.0,6.0,18.0,42.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,temporada 1994 1995,17
288,Puebla,10.0,9.0,1.0,9.0,8.0,3.0,12.0,9.0,19.0,40.0,0.3,0.225,0.475,temporada 1994 1995,17
289,Pumas,6.0,11.0,2.0,5.0,9.0,5.0,16.0,11.0,11.0,38.0,0.42105263157894735,0.2894736842105263,0.2894736842105263,temporada 1994 1995,17
290,Santos,4.0,12.0,3.0,5.0,13.0,1.0,13.0,16.0,9.0,38.0,0.34210526315789475,0.42105263157894735,0.23684210526315788,temporada 1994 1995,17
291,Tampico Madero,4.0,7.0,7.0,3.0,14.0,1.0,8.0,21.0,7.0,36.0,0.2222222222222222,0.5833333333333334,0.19444444444444445,temporada 1994 1995,17
292,Tigres,6.0,5.0,7.0,3.0,13.0,2.0,7.0,20.0,9.0,36.0,0.19444444444444445,0.5555555555555556,0.25,temporada 1994 1995,17
293,Toluca,0.0,8.0,10.0,9.0,8.0,1.0,9.0,18.0,0.0,27.0,0.3333333333333333,0.6666666666666666,0.0,temporada 1994 1995,17
294,Toros Neza,5.0,7.0,6.0,3.0,10.0,5.0,12.0,16.0,8.0,36.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,temporada 1994 1995,17
295,Veracruz,8.0,6.0,5.0,5.0,8.0,6.0,12.0,13.0,13.0,38.0,0.3157894736842105,0.34210526315789475,0.34210526315789475,temporada 1994 1995,17
296,America,6.0,9.0,5.0,12.0,5.0,3.0,12.0,10.0,18.0,40.0,0.3,0.25,0.45,temporada 1995 1996,18
297,Atlante,4.0,5.0,8.0,8.0,7.0,2.0,7.0,15.0,12.0,34.0,0.20588235294117646,0.4411764705882353,0.35294117647058826,temporada 1995 1996,18
298,Atlas,6.0,9.0,3.0,7.0,6.0,5.0,14.0,9.0,13.0,36.0,0.3888888888888889,0.25,0.3611111111111111,temporada 1995 1996,18
299,Celaya,11.0,5.0,4.0,3.0,6.0,11.0,16.0,10.0,14.0,40.0,0.4,0.25,0.35,temporada 1995 1996,18
300,Chivas,3.0,7.0,7.0,7.0,6.0,4.0,11.0,13.0,10.0,34.0,0.3235294117647059,0.38235294117647056,0.29411764705882354,temporada 1995 1996,18
301,Cruz Azul,9.0,4.0,5.0,5.0,2.0,11.0,15.0,7.0,14.0,36.0,0.4166666666666667,0.19444444444444445,0.3888888888888889,temporada 1995 1996,18
302,Estudiantes,9.0,5.0,3.0,9.0,5.0,3.0,8.0,8.0,18.0,34.0,0.23529411764705882,0.23529411764705882,0.5294117647058824,temporada 1995 1996,18
303,Leon,7.0,9.0,2.0,4.0,9.0,5.0,14.0,11.0,11.0,36.0,0.3888888888888889,0.3055555555555556,0.3055555555555556,temporada 1995 1996,18
304,Monterrey,6.0,9.0,3.0,8.0,6.0,4.0,13.0,9.0,14.0,36.0,0.3611111111111111,0.25,0.3888888888888889,temporada 1995 1996,18
305,Morelia,5.0,5.0,7.0,4.0,9.0,4.0,9.0,16.0,9.0,34.0,0.2647058823529412,0.47058823529411764,0.2647058823529412,temporada 1995 1996,18
306,Necaxa,7.0,10.0,3.0,7.0,6.0,7.0,17.0,9.0,14.0,40.0,0.425,0.225,0.35,temporada 1995 1996,18
307,Puebla,7.0,3.0,7.0,3.0,11.0,3.0,6.0,18.0,10.0,34.0,0.17647058823529413,0.5294117647058824,0.29411764705882354,temporada 1995 1996,18
308,Pumas,8.0,8.0,2.0,4.0,9.0,5.0,13.0,11.0,12.0,36.0,0.3611111111111111,0.3055555555555556,0.3333333333333333,temporada 1995 1996,18
309,Santos,5.0,6.0,6.0,5.0,9.0,3.0,9.0,15.0,10.0,34.0,0.2647058823529412,0.4411764705882353,0.29411764705882354,temporada 1995 1996,18
310,Tigres,4.0,10.0,5.0,10.0,6.0,3.0,13.0,11.0,14.0,38.0,0.34210526315789475,0.2894736842105263,0.3684210526315789,temporada 1995 1996,18
311,Toluca,4.0,6.0,7.0,3.0,10.0,4.0,10.0,17.0,7.0,34.0,0.29411764705882354,0.5,0.20588235294117646,temporada 1995 1996,18
312,Toros Neza,3.0,10.0,4.0,8.0,6.0,3.0,13.0,10.0,11.0,34.0,0.38235294117647056,0.29411764705882354,0.3235294117647059,temporada 1995 1996,18
313,Veracruz,5.0,11.0,3.0,2.0,13.0,4.0,15.0,16.0,7.0,38.0,0.39473684210526316,0.42105263157894735,0.18421052631578946,temporada 1995 1996,18
314,America,3.0,3.0,2.0,2.0,6.0,1.0,4.0,8.0,5.0,17.0,0.23529411764705882,0.47058823529411764,0.29411764705882354,invierno 1996,19
315,Atlante,1.0,6.0,2.0,1.0,3.0,6.0,12.0,5.0,2.0,19.0,0.631578947368421,0.2631578947368421,0.10526315789473684,invierno 1996,19
316,Atlas,6.0,3.0,2.0,3.0,3.0,4.0,7.0,5.0,9.0,21.0,0.3333333333333333,0.23809523809523808,0.42857142857142855,invierno 1996,19
317,Celaya,1.0,2.0,6.0,1.0,4.0,3.0,5.0,10.0,2.0,17.0,0.29411764705882354,0.5882352941176471,0.11764705882352941,invierno 1996,19
318,Chivas,0.0,8.0,1.0,4.0,4.0,2.0,10.0,5.0,0.0,15.0,0.6666666666666666,0.3333333333333333,0.0,invierno 1996,19
319,Cruz Azul,3.0,3.0,2.0,2.0,5.0,2.0,5.0,7.0,5.0,17.0,0.29411764705882354,0.4117647058823529,0.29411764705882354,invierno 1996,19
320,Estudiantes,2.0,3.0,3.0,1.0,6.0,2.0,5.0,9.0,3.0,17.0,0.29411764705882354,0.5294117647058824,0.17647058823529413,invierno 1996,19
321,Leon,5.0,3.0,2.0,3.0,4.0,2.0,5.0,6.0,8.0,19.0,0.2631578947368421,0.3157894736842105,0.42105263157894735,invierno 1996,19
322,Monterrey,1.0,5.0,4.0,3.0,5.0,1.0,6.0,9.0,4.0,19.0,0.3157894736842105,0.47368421052631576,0.21052631578947367,invierno 1996,19
323,Morelia,2.0,2.0,4.0,1.0,7.0,1.0,3.0,11.0,3.0,17.0,0.17647058823529413,0.6470588235294118,0.17647058823529413,invierno 1996,19
324,Necaxa,2.0,7.0,3.0,3.0,3.0,5.0,12.0,6.0,5.0,23.0,0.5217391304347826,0.2608695652173913,0.21739130434782608,invierno 1996,19
325,Pachuca,4.0,1.0,3.0,2.0,5.0,2.0,3.0,8.0,6.0,17.0,0.17647058823529413,0.47058823529411764,0.35294117647058826,invierno 1996,19
326,Puebla,2.0,5.0,3.0,3.0,3.0,5.0,10.0,6.0,5.0,21.0,0.47619047619047616,0.2857142857142857,0.23809523809523808,invierno 1996,19
327,Pumas,2.0,2.0,5.0,4.0,2.0,2.0,4.0,7.0,6.0,17.0,0.23529411764705882,0.4117647058823529,0.35294117647058826,invierno 1996,19
328,Santos,1.0,8.0,2.0,4.0,2.0,6.0,14.0,4.0,5.0,23.0,0.6086956521739131,0.17391304347826086,0.21739130434782608,invierno 1996,19
329,Toluca,1.0,6.0,3.0,3.0,3.0,3.0,9.0,6.0,4.0,19.0,0.47368421052631576,0.3157894736842105,0.21052631578947367,invierno 1996,19
330,Toros Neza,0.0,7.0,5.0,0.0,6.0,5.0,12.0,11.0,0.0,23.0,0.5217391304347826,0.4782608695652174,0.0,invierno 1996,19
331,Veracruz,5.0,2.0,2.0,1.0,5.0,2.0,4.0,7.0,6.0,17.0,0.23529411764705882,0.4117647058823529,0.35294117647058826,invierno 1996,19
332,America,2.0,7.0,1.0,2.0,3.0,4.0,11.0,4.0,4.0,19.0,0.5789473684210527,0.21052631578947367,0.21052631578947367,verano 1997,20
333,Atlante,1.0,6.0,3.0,3.0,3.0,3.0,9.0,6.0,4.0,19.0,0.47368421052631576,0.3157894736842105,0.21052631578947367,verano 1997,20
334,Atlas,3.0,2.0,3.0,1.0,6.0,2.0,4.0,9.0,4.0,17.0,0.23529411764705882,0.5294117647058824,0.23529411764705882,verano 1997,20
335,Celaya,6.0,1.0,1.0,0.0,8.0,1.0,2.0,9.0,0.0,11.0,0.18181818181818182,0.8181818181818182,0.0,verano 1997,20
336,Chivas,4.0,8.0,0.0,5.0,2.0,4.0,12.0,0.0,9.0,21.0,0.5714285714285714,0.0,0.42857142857142855,verano 1997,20
337,Cruz Azul,2.0,4.0,3.0,2.0,3.0,3.0,7.0,6.0,4.0,17.0,0.4117647058823529,0.35294117647058826,0.23529411764705882,verano 1997,20
338,Estudiantes,4.0,3.0,3.0,1.0,5.0,3.0,6.0,8.0,5.0,19.0,0.3157894736842105,0.42105263157894735,0.2631578947368421,verano 1997,20
339,Leon,3.0,4.0,1.0,5.0,3.0,1.0,5.0,4.0,8.0,17.0,0.29411764705882354,0.23529411764705882,0.47058823529411764,verano 1997,20
340,Monterrey,1.0,4.0,3.0,2.0,6.0,1.0,5.0,9.0,3.0,17.0,0.29411764705882354,0.5294117647058824,0.17647058823529413,verano 1997,20
